Rank,Release Group,Worldwide,Domestic,Foreign,filename,Year,Domestic %,Foreign %
6132,Husbands in Goa,12588,10135,2453,movies-2012.csv,2012,0.8051318716237686,0.19486812837623133
6133,Of Fathers and Sons,12579,12579,0,movies-2018.csv,2018,1.0,0.0
6134,Around June,12578,12578,0,movies-2012.csv,2012,1.0,0.0
6135,My Art,12554,12554,0,movies-2018.csv,2018,1.0,0.0
6136,Off Season,12544,12544,0,movies-2019.csv,2019,1.0,0.0
6137,City of Women,12516,12516,0,movies-2016.csv,2016,1.0,0.0
6138,Seven Beauties,12408,12408,0,movies-2017.csv,2017,1.0,0.0
6139,Killer Raccoons! 2! Dark Christmas in the Dark!,12382,12382,0,movies-2020.csv,2020,1.0,0.0
6140,American Chaos,12368,12368,0,movies-2018.csv,2018,1.0,0.0
6141,America the Beautiful 2: The Thin Commandments,12366,12366,0,movies-2011.csv,2011,1.0,0.0
6142,Rebirth,12358,12358,0,movies-2011.csv,2011,1.0,0.0
6143,L'héritage de la chouette,12316,12316,0,movies-2018.csv,2018,1.0,0.0
6144,4 Days in France,12273,12273,0,movies-2017.csv,2017,1.0,0.0
6145,The Armor of Light,12267,12267,0,movies-2015.csv,2015,1.0,0.0
6146,Wa-shoku Dream: Beyond Sushi,12240,12240,0,movies-2015.csv,2015,1.0,0.0
6147,Bricked,12201,12201,0,movies-2019.csv,2019,1.0,0.0
6148,Elstree 1976,12173,12173,0,movies-2016.csv,2016,1.0,0.0
6149,Destiny,12156,12156,0,movies-2016.csv,2016,1.0,0.0
6150,Touch the Wall,12156,12156,0,movies-2014.csv,2014,1.0,0.0
6151,Greetings from Tim Buckley,12155,11157,998,movies-2013.csv,2013,0.9178938708350473,0.08210612916495269
6152,Back Door Channels: The Price of Peace,12139,12139,0,movies-2011.csv,2011,1.0,0.0
6153,In No Great Hurry: 13 Lessons in Life with Saul Leiter,12133,12133,0,movies-2014.csv,2014,1.0,0.0
6154,The Most Unknown,12119,12119,0,movies-2018.csv,2018,1.0,0.0
6155,Call Me Kuchu,12110,9124,2986,movies-2012.csv,2012,0.7534269199009084,0.24657308009909165
6156,Zen for Nothing,12107,12107,0,movies-2019.csv,2019,1.0,0.0
6157,Hot Water,12101,12101,0,movies-2016.csv,2016,1.0,0.0
6158,A Murder in the Park,12088,12088,0,movies-2015.csv,2015,1.0,0.0
6159,When Two Worlds Collide,12080,12080,0,movies-2016.csv,2016,1.0,0.0
6160,Little England 2015 Re-release,12077,12077,0,movies-2015.csv,2015,1.0,0.0
6161,Imprisoned,12050,12050,0,movies-2019.csv,2019,1.0,0.0
6162,Quartet,12042,12042,0,movies-2019.csv,2019,1.0,0.0
6163,Lost Angels: Skid Row Is My Home,12025,12025,0,movies-2012.csv,2012,1.0,0.0
6164,Queen Margot 2014 Re-release,12005,12005,0,movies-2014.csv,2014,1.0,0.0
6165,Autumn Sonata 2017 Re-release,11959,0,11959,movies-2017.csv,2017,0.0,1.0
6166,The Strange Little Cat,11956,5885,6071,movies-2014.csv,2014,0.4922214787554366,0.5077785212445634
6167,The Last Race,11947,11947,0,movies-2018.csv,2018,1.0,0.0
6168,Frank Serpico,11925,11925,0,movies-2017.csv,2017,1.0,0.0
6169,"Cassandro, The Exotico!",11897,11897,0,movies-2019.csv,2019,1.0,0.0
6170,Hollywould,11888,11888,0,movies-2019.csv,2019,1.0,0.0
6171,Revenge of the Mekons,11861,11861,0,movies-2014.csv,2014,1.0,0.0
6172,Les Parents Terribles,11818,11818,0,movies-2018.csv,2018,1.0,0.0
6173,Emptying the Skies,11811,11811,0,movies-2015.csv,2015,1.0,0.0
6174,Summer '03,11746,11746,0,movies-2018.csv,2018,1.0,0.0
6175,Rid of Me,11740,11740,0,movies-2011.csv,2011,1.0,0.0
6176,Lucha Mexico,11722,11722,0,movies-2016.csv,2016,1.0,0.0
6177,The Grizzlies,11650,11650,0,movies-2020.csv,2020,1.0,0.0
6178,36 Saints,11640,11640,0,movies-2013.csv,2013,1.0,0.0
6179,The Tribes of Palos Verdes,11603,11603,0,movies-2017.csv,2017,1.0,0.0
6180,11 Flowers,11599,9213,2386,movies-2012.csv,2012,0.79429261143202,0.20570738856798
6181,Around India with a Movie Camera,11568,10389,1179,movies-2018.csv,2018,0.8980809128630706,0.10191908713692946
6182,The Preppie Connection,11558,11558,0,movies-2016.csv,2016,1.0,0.0
6183,River of Grass,11553,11553,0,movies-2016.csv,2016,1.0,0.0
6184,The Ruins of Lifta,11548,11548,0,movies-2016.csv,2016,1.0,0.0
6185,Ultrasuede: In Search of Halston,11539,11539,0,movies-2012.csv,2012,1.0,0.0
6186,Elektra Luxx,11514,11514,0,movies-2011.csv,2011,1.0,0.0
6187,The Great Invisible,11428,11428,0,movies-2014.csv,2014,1.0,0.0
6188,The Final Member,11428,11428,0,movies-2014.csv,2014,1.0,0.0
6189,Beside Bowie: The Mick Ronson Story,11400,11400,0,movies-2017.csv,2017,1.0,0.0
6190,Rendezvous in July,11321,11321,0,movies-2018.csv,2018,1.0,0.0
6191,Powerbomb,11319,11319,0,movies-2020.csv,2020,1.0,0.0
6192,Draupadi Unleashed,11317,11317,0,movies-2020.csv,2020,1.0,0.0
6193,Saigon Bodyguards,11314,11314,0,movies-2017.csv,2017,1.0,0.0
6194,Viktoria,11314,11314,0,movies-2016.csv,2016,1.0,0.0
6195,Lost in America,11301,11301,0,movies-2020.csv,2020,1.0,0.0
6196,Dishkiyaoon,11288,11288,0,movies-2014.csv,2014,1.0,0.0
6197,Theo Who Lived,11271,11271,0,movies-2016.csv,2016,1.0,0.0
6198,Bullitt County,11257,11257,0,movies-2018.csv,2018,1.0,0.0
6199,Daylight's End,11257,0,11257,movies-2016.csv,2016,0.0,1.0
6200,In Like Flynn,11255,11255,0,movies-2019.csv,2019,1.0,0.0
6201,Hacker,11239,11239,0,movies-2016.csv,2016,1.0,0.0
6202,The Pathological Optimist,11222,11222,0,movies-2017.csv,2017,1.0,0.0
6203,Made Me Do It,11151,11151,0,movies-2019.csv,2019,1.0,0.0
6204,"Now, Forager",11146,11146,0,movies-2012.csv,2012,1.0,0.0
6205,InSight,11100,11100,0,movies-2011.csv,2011,1.0,0.0
6206,The Black Book of Father Dinis,11057,0,11057,movies-2018.csv,2018,0.0,1.0
6207,Edward II 2018 Re-release,11055,4826,6229,movies-2018.csv,2018,0.4365445499773858,0.5634554500226142
6208,The Challenge,11043,11043,0,movies-2017.csv,2017,1.0,0.0
6209,The Woman with the 5 Elephants 2011 Re-release,11026,11026,0,movies-2011.csv,2011,1.0,0.0
6210,PAY 2 PLAY: Democracy's High Stakes,11021,11021,0,movies-2014.csv,2014,1.0,0.0
6211,Midget Zombie Takeover,11006,11006,0,movies-2013.csv,2013,1.0,0.0
6212,Suburban Birds,10997,10997,0,movies-2019.csv,2019,1.0,0.0
6213,16 Bars,10985,10985,0,movies-2019.csv,2019,1.0,0.0
6214,Just Before I Go,10970,10970,0,movies-2015.csv,2015,1.0,0.0
6215,Digging Up the Marrow,10969,10969,0,movies-2015.csv,2015,1.0,0.0
6216,Very Good Girls,10963,6940,4023,movies-2014.csv,2014,0.6330384018972909,0.3669615981027091
6217,Wallander: Hämnden 2012 Re-release,10960,10960,0,movies-2012.csv,2012,1.0,0.0
6218,Sarah Palin: You Betcha!,10935,10935,0,movies-2011.csv,2011,1.0,0.0
6219,If the Dancer Dances,10912,10912,0,movies-2019.csv,2019,1.0,0.0
6220,As It Is in Heaven,10850,10850,0,movies-2014.csv,2014,1.0,0.0
6221,What Happened Last Night,10844,10844,0,movies-2016.csv,2016,1.0,0.0
6222,The Forecaster,10824,10172,652,movies-2015.csv,2015,0.9397634885439764,0.06023651145602365
6223,Bleeding Heart,10815,0,10815,movies-2015.csv,2015,0.0,1.0
6224,The Man Who Shook the Hand of Vicente Fernandez,10782,10782,0,movies-2012.csv,2012,1.0,0.0
6225,Vision Portraits,10771,10771,0,movies-2019.csv,2019,1.0,0.0
6226,Mala Mala,10761,10761,0,movies-2015.csv,2015,1.0,0.0
6227,A Resurrection,10730,10730,0,movies-2013.csv,2013,1.0,0.0
6228,Hollow in the Land,10688,0,10688,movies-2017.csv,2017,0.0,1.0
6229,You Go to My Head,10682,10682,0,movies-2020.csv,2020,1.0,0.0
6230,Made in Cleveland,10681,10681,0,movies-2013.csv,2013,1.0,0.0
6231,National Bird,10656,10656,0,movies-2016.csv,2016,1.0,0.0
6232,American Meat,10650,10650,0,movies-2013.csv,2013,1.0,0.0
6233,Caucus,10645,10645,0,movies-2013.csv,2013,1.0,0.0
6234,Lovesong,10626,10626,0,movies-2017.csv,2017,1.0,0.0
6235,Intuitions,10606,10606,0,movies-2019.csv,2019,1.0,0.0
6236,Marriage Italian Style 2011 Re-release,10600,10600,0,movies-2011.csv,2011,1.0,0.0
6237,Inside the Mind of Leonardo,10600,10600,0,movies-2014.csv,2014,1.0,0.0
6238,China Heavyweight,10550,10550,0,movies-2012.csv,2012,1.0,0.0
6239,I'll Take Your Dead,10523,10523,0,movies-2019.csv,2019,1.0,0.0
6240,Clarence,10495,10495,0,movies-2017.csv,2017,1.0,0.0
6241,Santa Mesa,10490,10490,0,movies-2012.csv,2012,1.0,0.0
6242,Neon Flesh 2012 Re-release,10483,0,10483,movies-2012.csv,2012,0.0,1.0
6243,"Norte, the End of History",10457,10457,0,movies-2014.csv,2014,1.0,0.0
6244,Evil Intent,10454,10454,0,movies-2013.csv,2013,1.0,0.0
6245,Class Rank,10452,10452,0,movies-2018.csv,2018,1.0,0.0
6246,Mama Africa 2018 Re-release,10430,10430,0,movies-2018.csv,2018,1.0,0.0
6247,The Advocates,10402,10402,0,movies-2018.csv,2018,1.0,0.0
6248,Shanghai Calling,10400,10400,0,movies-2013.csv,2013,1.0,0.0
6249,Elemental,10358,10358,0,movies-2013.csv,2013,1.0,0.0
6250,Zero Bridge,10357,10357,0,movies-2011.csv,2011,1.0,0.0
6251,SK1 2016 Re-release,10330,10330,0,movies-2016.csv,2016,1.0,0.0
6252,Painted Woman,10298,10298,0,movies-2017.csv,2017,1.0,0.0
6253,Shepard & Dark,10278,10278,0,movies-2013.csv,2013,1.0,0.0
6254,Moebius,10254,2340,7914,movies-2014.csv,2014,0.22820362785254536,0.7717963721474547
6255,Coded Bias,10236,10236,0,movies-2020.csv,2020,1.0,0.0
6256,The Endless Summer,10233,10233,0,movies-2014.csv,2014,1.0,0.0
6257,Amelia 2.0,10233,10233,0,movies-2017.csv,2017,1.0,0.0
6258,Approaching the Unknown,10232,10232,0,movies-2016.csv,2016,1.0,0.0
6259,Tip Top,10201,6050,4151,movies-2013.csv,2013,0.5930791098911872,0.4069208901088129
6260,When Lambs Become Lions,10197,9337,860,movies-2019.csv,2019,0.9156614690595273,0.0843385309404727
6261,Prince of the Himalayas,10190,10190,0,movies-2011.csv,2011,1.0,0.0
6262,Miss Minoes 2011 Re-release,10189,10189,0,movies-2011.csv,2011,1.0,0.0
6263,A Bird of the Air,10152,10152,0,movies-2011.csv,2011,1.0,0.0
6264,Beta Test,10104,10104,0,movies-2016.csv,2016,1.0,0.0
6265,Putin's Kiss,10082,10082,0,movies-2012.csv,2012,1.0,0.0
6266,Pawn Shop Chronicles,10080,8088,1992,movies-2013.csv,2013,0.8023809523809524,0.1976190476190476
6267,Before I Disappear,10078,10078,0,movies-2014.csv,2014,1.0,0.0
6268,Little Accidents,10071,10071,0,movies-2015.csv,2015,1.0,0.0
6269,Informant,10068,10068,0,movies-2013.csv,2013,1.0,0.0
6270,The Sunshine Makers,10042,10042,0,movies-2017.csv,2017,1.0,0.0
6271,The Life and Mind of Mark DeFriest,10021,10021,0,movies-2015.csv,2015,1.0,0.0
6272,Guest Artist,10017,10017,0,movies-2020.csv,2020,1.0,0.0
6273,Arjun: The Warrior Prince,10017,10017,0,movies-2012.csv,2012,1.0,0.0
6274,The Do-Deca-Pentathlon,10000,10000,0,movies-2012.csv,2012,1.0,0.0
6275,Tere Bin Laden: Dead Or Alive,9995,0,9995,movies-2016.csv,2016,0.0,1.0
6276,Foosballers,9966,9966,0,movies-2020.csv,2020,1.0,0.0
6277,Made in France,9956,9956,0,movies-2016.csv,2016,1.0,0.0
6278,Olivia,9934,9934,0,movies-2019.csv,2019,1.0,0.0
6279,Streetwise,9904,9904,0,movies-2019.csv,2019,1.0,0.0
6280,52 Tuesdays,9844,0,9844,movies-2015.csv,2015,0.0,1.0
6281,Kabbalah Me,9816,9816,0,movies-2014.csv,2014,1.0,0.0
6282,Birth of the Living Dead,9802,9802,0,movies-2013.csv,2013,1.0,0.0
6283,Pelle the Conqueror 2017 Re-release,9757,9757,0,movies-2017.csv,2017,1.0,0.0
6284,"If You Don't, I Will",9719,9719,0,movies-2014.csv,2014,1.0,0.0
6285,Antoine & Antoinette,9704,9704,0,movies-2013.csv,2013,1.0,0.0
6286,The Quest of Alain Ducasse,9627,9627,0,movies-2018.csv,2018,1.0,0.0
6287,The Spanish Prisoner 2019 Re-release,9589,9589,0,movies-2019.csv,2019,1.0,0.0
6288,Vito Bonafacci,9570,9570,0,movies-2011.csv,2011,1.0,0.0
6289,Chosen,9536,9283,253,movies-2016.csv,2016,0.9734689597315436,0.026531040268456377
6290,The Lost Arcade,9522,9522,0,movies-2016.csv,2016,1.0,0.0
6291,Strangers on the Earth,9518,9518,0,movies-2018.csv,2018,1.0,0.0
6292,Living Proof,9512,9512,0,movies-2017.csv,2017,1.0,0.0
6293,In the House of Flies,9480,9480,0,movies-2014.csv,2014,1.0,0.0
6294,Northern Lights,9453,9453,0,movies-2013.csv,2013,1.0,0.0
6295,If I Were You,9432,9432,0,movies-2013.csv,2013,1.0,0.0
6296,Zero Charisma,9417,9417,0,movies-2013.csv,2013,1.0,0.0
6297,"One Cut, One Life",9406,9406,0,movies-2015.csv,2015,1.0,0.0
6298,Miss Kiet's Children 2017 Re-release,9384,9384,0,movies-2017.csv,2017,1.0,0.0
6299,The Tree of Wooden Clogs,9367,0,9367,movies-2016.csv,2016,0.0,1.0
6300,Radio Free Albemuth,9365,9365,0,movies-2014.csv,2014,1.0,0.0
6301,Fritz Lang's Indian Epic 2019 re-release,9345,9345,0,movies-2019.csv,2019,1.0,0.0
6302,The End of Love,9342,9342,0,movies-2013.csv,2013,1.0,0.0
6303,Looking for Maria Sanchez,9338,9338,0,movies-2013.csv,2013,1.0,0.0
6304,The Immortalists,9331,9331,0,movies-2014.csv,2014,1.0,0.0
6305,Better Mus' Come,9318,9318,0,movies-2013.csv,2013,1.0,0.0
6306,The City Dark,9269,9269,0,movies-2012.csv,2012,1.0,0.0
6307,Hooligan Sparrow,9263,9263,0,movies-2016.csv,2016,1.0,0.0
6308,The Sacrament,9221,9221,0,movies-2014.csv,2014,1.0,0.0
6309,A Dark Place,9212,0,9212,movies-2019.csv,2019,0.0,1.0
6310,Cracked Up,9197,9197,0,movies-2019.csv,2019,1.0,0.0
6311,Ghost Team One,9195,9195,0,movies-2013.csv,2013,1.0,0.0
6312,Trouble Every Day 2013 Re-release,9189,9189,0,movies-2013.csv,2013,1.0,0.0
6313,Frank & Lola,9188,9188,0,movies-2016.csv,2016,1.0,0.0
6314,The Hottest August,9163,9163,0,movies-2019.csv,2019,1.0,0.0
6315,The Hollow Point,9149,0,9149,movies-2016.csv,2016,0.0,1.0
6316,Just One More Kiss,9130,9130,0,movies-2020.csv,2020,1.0,0.0
6317,Thirst Street,9129,9129,0,movies-2017.csv,2017,1.0,0.0
6318,Cupcakes,9129,9129,0,movies-2015.csv,2015,1.0,0.0
6319,Faith Connections,9111,9111,0,movies-2014.csv,2014,1.0,0.0
6320,Lycan,9110,9110,0,movies-2017.csv,2017,1.0,0.0
6321,The Eyes,9104,9104,0,movies-2017.csv,2017,1.0,0.0
6322,Julian Schnabel: A Private Portrait,9103,9103,0,movies-2017.csv,2017,1.0,0.0
6323,Decoding Deepak,9100,9100,0,movies-2012.csv,2012,1.0,0.0
6324,Gerontophilia 2015 Re-release,9074,4916,4158,movies-2015.csv,2015,0.541767687899493,0.45823231210050697
6325,El Mar La Mar,9065,9065,0,movies-2018.csv,2018,1.0,0.0
6326,Frantz Fanon: Black Skin White Mask,9025,9025,0,movies-2019.csv,2019,1.0,0.0
6327,Step Up: High Water,9005,9005,0,movies-2018.csv,2018,1.0,0.0
6328,Money Fight,9004,9004,0,movies-2012.csv,2012,1.0,0.0
6329,Mosquita y Mari,9000,9000,0,movies-2012.csv,2012,1.0,0.0
6330,Station to Station,9000,9000,0,movies-2015.csv,2015,1.0,0.0
6331,Zoo Wars,8998,8998,0,movies-2018.csv,2018,1.0,0.0
6332,Revolt,8986,0,8986,movies-2017.csv,2017,0.0,1.0
6333,Survivors Guide To Prison,8982,8982,0,movies-2018.csv,2018,1.0,0.0
6334,Colossal Youth,8968,8331,637,movies-2018.csv,2018,0.9289696699375558,0.07103033006244425
6335,Big Words,8965,8965,0,movies-2013.csv,2013,1.0,0.0
6336,Three Stars,8942,8942,0,movies-2012.csv,2012,1.0,0.0
6337,Summer of '67,8941,8941,0,movies-2018.csv,2018,1.0,0.0
6338,Kindred,8921,8921,0,movies-2020.csv,2020,1.0,0.0
6339,This is Congo,8905,7051,1854,movies-2018.csv,2018,0.7918023582257159,0.2081976417742841
6340,B-Side,8870,8870,0,movies-2015.csv,2015,1.0,0.0
6341,The Meanest Man in Texas,8850,8850,0,movies-2019.csv,2019,1.0,0.0
6342,The Pardon,8845,8845,0,movies-2015.csv,2015,1.0,0.0
6343,Providence,8840,8840,0,movies-2016.csv,2016,1.0,0.0
6344,Home Run Showdown,8824,8824,0,movies-2012.csv,2012,1.0,0.0
6345,That Part Feeling - the Universe of Arvo Part,8812,8812,0,movies-2019.csv,2019,1.0,0.0
6346,The Cabinet of Dr. Caligari 2014 Re-release,8811,8811,0,movies-2014.csv,2014,1.0,0.0
6347,Dawn of the Crescent Moon,8799,8799,0,movies-2015.csv,2015,1.0,0.0
6348,Hell Baby,8785,8785,0,movies-2013.csv,2013,1.0,0.0
6349,The Man in the White Suit,8718,8718,0,movies-2012.csv,2012,1.0,0.0
6350,Blood Feast,8708,8708,0,movies-2018.csv,2018,1.0,0.0
6351,Amnesia,8700,8700,0,movies-2017.csv,2017,1.0,0.0
6352,Man on a Mission: Richard Garriott's Road to the Stars,8688,8688,0,movies-2012.csv,2012,1.0,0.0
6353,Dosed,8643,0,8643,movies-2019.csv,2019,0.0,1.0
6354,"Small, Beautifully Moving Parts",8631,8631,0,movies-2012.csv,2012,1.0,0.0
6355,Meet Me in Montenegro,8612,8612,0,movies-2015.csv,2015,1.0,0.0
6356,Almost Human,8608,8447,161,movies-2014.csv,2014,0.981296468401487,0.018703531598513012
6357,Mojave,8602,8253,349,movies-2016.csv,2016,0.9594280399906998,0.04057196000930016
6358,General Education,8601,8601,0,movies-2012.csv,2012,1.0,0.0
6359,Farewell to Hollywood,8601,8601,0,movies-2015.csv,2015,1.0,0.0
6360,Lucky,8564,8564,0,movies-2011.csv,2011,1.0,0.0
6361,From the East,8540,8540,0,movies-2016.csv,2016,1.0,0.0
6362,Inspector Maigret,8528,8528,0,movies-2017.csv,2017,1.0,0.0
6363,The Quitter,8512,8512,0,movies-2014.csv,2014,1.0,0.0
6364,The Empty Hours,8478,8244,234,movies-2014.csv,2014,0.9723991507430998,0.027600849256900213
6365,Furlough,8472,8472,0,movies-2018.csv,2018,1.0,0.0
6366,Canopy,8462,8462,0,movies-2014.csv,2014,1.0,0.0
6367,The Institute,8445,8445,0,movies-2013.csv,2013,1.0,0.0
6368,We Are the Flesh,8438,8438,0,movies-2017.csv,2017,1.0,0.0
6369,Hello Herman,8437,8437,0,movies-2013.csv,2013,1.0,0.0
6370,Red Hollywood,8426,8426,0,movies-2014.csv,2014,1.0,0.0
6371,The Happy Sad,8395,8395,0,movies-2013.csv,2013,1.0,0.0
6372,LX 2048,8393,0,8393,movies-2020.csv,2020,0.0,1.0
6373,Downloaded,8377,8377,0,movies-2013.csv,2013,1.0,0.0
6374,Counting,8374,8374,0,movies-2015.csv,2015,1.0,0.0
6375,Gilbert,8362,8362,0,movies-2017.csv,2017,1.0,0.0
6376,Eternity: The Movie,8350,8350,0,movies-2014.csv,2014,1.0,0.0
6377,Gringo Trails,8349,8349,0,movies-2014.csv,2014,1.0,0.0
6378,A Teacher,8348,8348,0,movies-2013.csv,2013,1.0,0.0
6379,Natasha,8325,8325,0,movies-2017.csv,2017,1.0,0.0
6380,The Dead Center,8320,8320,0,movies-2019.csv,2019,1.0,0.0
6381,About Cherry,8315,3003,5312,movies-2012.csv,2012,0.36115453998797353,0.6388454600120265
6382,Mr. Chibbs,8302,8302,0,movies-2017.csv,2017,1.0,0.0
6383,Served Like a Girl,8290,8290,0,movies-2017.csv,2017,1.0,0.0
6384,We Are Twisted Fucking Sister!,8277,8277,0,movies-2016.csv,2016,1.0,0.0
6385,Life Partners,8265,8265,0,movies-2014.csv,2014,1.0,0.0
6386,Aliyah,8253,8253,0,movies-2013.csv,2013,1.0,0.0
6387,Silicon Cowboys,8239,8239,0,movies-2016.csv,2016,1.0,0.0
6388,The Etruscan Smile 2019 release,8213,8213,0,movies-2019.csv,2019,1.0,0.0
6389,Brooklyn Brothers Beat the Best,8210,7466,744,movies-2012.csv,2012,0.9093788063337394,0.09062119366626066
6390,Spiral,8190,8190,0,movies-2018.csv,2018,1.0,0.0
6391,Jellyfish Eyes,8176,8176,0,movies-2015.csv,2015,1.0,0.0
6392,Anatahan,8171,8171,0,movies-2017.csv,2017,1.0,0.0
6393,The Other Side,8168,8074,94,movies-2016.csv,2016,0.9884916748285995,0.011508325171400588
6394,Inside the Rain,8140,8140,0,movies-2020.csv,2020,1.0,0.0
6395,Far from Vietnam,8132,8132,0,movies-2013.csv,2013,1.0,0.0
6396,From Nowhere,8109,8109,0,movies-2017.csv,2017,1.0,0.0
6397,The Wave,8101,8101,0,movies-2020.csv,2020,1.0,0.0
6398,Restless City,8100,8100,0,movies-2012.csv,2012,1.0,0.0
6399,Next Year Jerusalem,8093,8093,0,movies-2014.csv,2014,1.0,0.0
6400,Golden Kingdom,8077,8077,0,movies-2016.csv,2016,1.0,0.0
6401,Steak (R)evolution,8038,8025,13,movies-2015.csv,2015,0.9983826822592685,0.0016173177407315252
6402,Straight Outta Tompkins,8022,8022,0,movies-2015.csv,2015,1.0,0.0
6403,Talent Has Hunger,7998,7998,0,movies-2016.csv,2016,1.0,0.0
6404,One Small Hitch 2015 Re-release,7965,7965,0,movies-2015.csv,2015,1.0,0.0
6405,Roseanne for President!,7960,7960,0,movies-2016.csv,2016,1.0,0.0
6406,Angels Are Made Of Light,7919,7919,0,movies-2019.csv,2019,1.0,0.0
6407,Portrait of a Garden,7914,7914,0,movies-2016.csv,2016,1.0,0.0
6408,Bleak Street,7888,0,7888,movies-2015.csv,2015,0.0,1.0
6409,This Magnificent Cake!,7888,7888,0,movies-2019.csv,2019,1.0,0.0
6410,I AM PATRICK,7880,0,7880,movies-2020.csv,2020,0.0,1.0
6411,Swept Away,7876,7876,0,movies-2017.csv,2017,1.0,0.0
6412,The Ballad of Lefty Brown,7856,7856,0,movies-2017.csv,2017,1.0,0.0
6413,Ghost Fleet,7850,7850,0,movies-2019.csv,2019,1.0,0.0
6414,Roadie,7825,7825,0,movies-2012.csv,2012,1.0,0.0
6415,Photographic Memory,7822,7822,0,movies-2012.csv,2012,1.0,0.0
6416,The Great Man,7814,7814,0,movies-2015.csv,2015,1.0,0.0
6417,Archipelago 2014 Re-release,7791,7791,0,movies-2014.csv,2014,1.0,0.0
6418,Dreaming Grand Avenue,7789,7789,0,movies-2020.csv,2020,1.0,0.0
6419,The Plagiarists,7768,7768,0,movies-2019.csv,2019,1.0,0.0
6420,Old Stone,7768,7476,292,movies-2016.csv,2016,0.962409886714727,0.03759011328527292
6421,And While We Were Here,7750,7750,0,movies-2013.csv,2013,1.0,0.0
6422,Come Back to Me,7744,7744,0,movies-2014.csv,2014,1.0,0.0
6423,Young Ones,7740,0,7740,movies-2014.csv,2014,0.0,1.0
6424,Gregory's Girl,7710,7710,0,movies-2019.csv,2019,1.0,0.0
6425,Maurizio Cattelan: Be Right Back,7706,7706,0,movies-2017.csv,2017,1.0,0.0
6426,I Don't Belong Anywhere: The Cinema of Chantal Akerman,7703,7703,0,movies-2016.csv,2016,1.0,0.0
6427,Running Shaadi,7674,0,7674,movies-2017.csv,2017,0.0,1.0
6428,Valley Girl,7671,0,7671,movies-2020.csv,2020,0.0,1.0
6429,Last Days Here,7643,7643,0,movies-2012.csv,2012,1.0,0.0
6430,Legend of the Mountain,7640,7640,0,movies-2018.csv,2018,1.0,0.0
6431,Psycho Raman,7612,0,7612,movies-2016.csv,2016,0.0,1.0
6432,Area 51,7556,7556,0,movies-2015.csv,2015,1.0,0.0
6433,The Wrong Light,7553,7553,0,movies-2017.csv,2017,1.0,0.0
6434,Girls Against Boys,7529,7529,0,movies-2013.csv,2013,1.0,0.0
6435,Birthright: A War Story,7519,7519,0,movies-2017.csv,2017,1.0,0.0
6436,The Little Bedroom 2014 Re-release,7440,7440,0,movies-2014.csv,2014,1.0,0.0
6437,Raze,7429,7429,0,movies-2014.csv,2014,1.0,0.0
6438,Bel Borba Aqui,7426,7426,0,movies-2012.csv,2012,1.0,0.0
6439,Rubble Kings,7416,7416,0,movies-2015.csv,2015,1.0,0.0
6440,Price Check,7413,7413,0,movies-2012.csv,2012,1.0,0.0
6441,The Giant Mechanical Man,7396,7396,0,movies-2012.csv,2012,1.0,0.0
6442,The Other Lamb,7385,6024,1361,movies-2020.csv,2020,0.8157075152335815,0.1842924847664184
6443,Desperate Acts of Magic,7373,7373,0,movies-2013.csv,2013,1.0,0.0
6444,Big Time,7347,7347,0,movies-2017.csv,2017,1.0,0.0
